species,X,Y,geometry
Haliaeetus leucocephalus,1143295.1211932458,472233.7228497557,"c(1143295.12119325, 472233.722849756)"
Haliaeetus leucocephalus,1126335.5276025368,479114.5091439798,"c(1126335.52760254, 479114.50914398)"
Haliaeetus leucocephalus,1630388.4421727906,735186.7732640319,"c(1630388.44217279, 735186.773264032)"
Haliaeetus leucocephalus,1195061.0306018265,386741.4114643951,"c(1195061.03060183, 386741.411464395)"
Haliaeetus leucocephalus,1195174.7436602658,381921.717421362,"c(1195174.74366027, 381921.717421362)"
Haliaeetus leucocephalus,1336231.4687962662,458378.65687208786,"c(1336231.46879627, 458378.656872088)"
Haliaeetus leucocephalus,1230627.8693600688,454888.0338441204,"c(1230627.86936007, 454888.03384412)"
Haliaeetus leucocephalus,1086800.0440413805,748388.8882132571,"c(1086800.04404138, 748388.888213257)"
Haliaeetus leucocephalus,920125.7999715147,561111.8450833377,"c(920125.799971515, 561111.845083338)"
Haliaeetus leucocephalus,1193007.322261662,395569.2931141243,"c(1193007.32226166, 395569.293114124)"
Haliaeetus leucocephalus,1524790.5342426635,688809.0429458079,"c(1524790.53424266, 688809.042945808)"
Haliaeetus leucocephalus,1098316.1065217312,501546.4897706305,"c(1098316.10652173, 501546.48977063)"
Haliaeetus leucocephalus,1214459.2711259585,461923.55839717283,"c(1214459.27112596, 461923.558397173)"
Haliaeetus leucocephalus,1210753.1608694163,485945.1127259322,"c(1210753.16086942, 485945.112725932)"
Haliaeetus leucocephalus,1471286.5891594423,581159.782361821,"c(1471286.58915944, 581159.782361821)"
Haliaeetus leucocephalus,1199971.4716372606,384407.8348026694,"c(1199971.47163726, 384407.834802669)"
Haliaeetus leucocephalus,1144663.6428669323,528312.5988028321,"c(1144663.64286693, 528312.598802832)"
Haliaeetus leucocephalus,1219502.5282388967,985346.0115933422,"c(1219502.5282389, 985346.011593342)"
Haliaeetus leucocephalus,1490655.9974107454,658390.8437713344,"c(1490655.99741075, 658390.843771334)"
Haliaeetus leucocephalus,1173466.2506751698,418385.35038114164,"c(1173466.25067517, 418385.350381142)"
Haliaeetus leucocephalus,1079272.6882930668,511459.3154298446,"c(1079272.68829307, 511459.315429845)"
Haliaeetus leucocephalus,1637227.3960191754,492581.04374420585,"c(1637227.39601918, 492581.043744206)"
Haliaeetus leucocephalus,1695796.7931933717,492281.33891021396,"c(1695796.79319337, 492281.338910214)"
Haliaeetus leucocephalus,395454.5553701278,1714400.5334748863,"c(395454.555370128, 1714400.53347489)"
Haliaeetus leucocephalus,1410682.5206008554,921607.110990775,"c(1410682.52060086, 921607.110990775)"
Haliaeetus leucocephalus,1200489.86221693,385136.1088437945,"c(1200489.86221693, 385136.108843794)"
Haliaeetus leucocephalus,699793.2485906478,1667744.6632704963,"c(699793.248590648, 1667744.6632705)"
Haliaeetus leucocephalus,1088976.1086478895,552366.8689842906,"c(1088976.10864789, 552366.868984291)"
Haliaeetus leucocephalus,1232840.304056488,477384.1217869634,"c(1232840.30405649, 477384.121786963)"
Haliaeetus leucocephalus,1352952.9065524,772486.8116201344,"c(1352952.9065524, 772486.811620134)"
Haliaeetus leucocephalus,1630164.7549906895,533777.5038624188,"c(1630164.75499069, 533777.503862419)"
Haliaeetus leucocephalus,1155834.5698465016,466166.29410433443,"c(1155834.5698465, 466166.294104334)"
Haliaeetus leucocephalus,1607400.5962458167,525691.6685915572,"c(1607400.59624582, 525691.668591557)"
Haliaeetus leucocephalus,1237433.0377372568,468212.63937617204,"c(1237433.03773726, 468212.639376172)"
Haliaeetus leucocephalus,1122904.728434344,1002610.7510235531,"c(1122904.72843434, 1002610.75102355)"
Haliaeetus leucocephalus,1298821.3689709862,472879.1942927493,"c(1298821.36897099, 472879.194292749)"
Haliaeetus leucocephalus,1235978.446629005,891026.8263233304,"c(1235978.446629, 891026.82632333)"
Haliaeetus leucocephalus,1122045.1745631658,476764.26539004414,"c(1122045.17456317, 476764.265390044)"
Haliaeetus leucocephalus,1490580.2612068327,468212.0904122246,"c(1490580.26120683, 468212.090412225)"
Haliaeetus leucocephalus,1203153.3995354995,470994.0178180033,"c(1203153.3995355, 470994.017818003)"
Haliaeetus leucocephalus,1159005.9676463716,465850.83744267,"c(1159005.96764637, 465850.83744267)"
Haliaeetus leucocephalus,1467762.4009719982,566988.9786545463,"c(1467762.400972, 566988.978654546)"
Haliaeetus leucocephalus,1208258.3992958434,469927.98899894545,"c(1208258.39929584, 469927.988998945)"
Haliaeetus leucocephalus,1159873.179145088,458733.3205694162,"c(1159873.17914509, 458733.320569416)"
Haliaeetus leucocephalus,1228717.3993167249,451086.47977363464,"c(1228717.39931672, 451086.479773635)"
Haliaeetus leucocephalus,1730588.7266509202,566251.6450314003,"c(1730588.72665092, 566251.6450314)"
Haliaeetus leucocephalus,1657150.089916852,559999.7198192781,"c(1657150.08991685, 559999.719819278)"
Haliaeetus leucocephalus,533949.391248117,1676295.5915339922,"c(533949.391248117, 1676295.59153399)"
Haliaeetus leucocephalus,1001440.3547935153,472982.047943493,"c(1001440.35479352, 472982.047943493)"
Haliaeetus leucocephalus,1219216.310280643,456406.5832558588,"c(1219216.31028064, 456406.583255859)"
Haliaeetus leucocephalus,1040674.2311559162,456535.70751737006,"c(1040674.23115592, 456535.70751737)"
Haliaeetus leucocephalus,1064348.916016625,416561.06760844996,"c(1064348.91601663, 416561.06760845)"
Haliaeetus leucocephalus,1122006.4127584468,480195.0215049818,"c(1122006.41275845, 480195.021504982)"
Haliaeetus leucocephalus,1053401.4704029586,559454.4498217863,"c(1053401.47040296, 559454.449821786)"
Haliaeetus leucocephalus,1466425.499033044,561787.8724192983,"c(1466425.49903304, 561787.872419298)"
Haliaeetus leucocephalus,1207782.8736019237,480463.22926458454,"c(1207782.87360192, 480463.229264585)"
Haliaeetus leucocephalus,1089210.5198315156,474279.06169639167,"c(1089210.51983152, 474279.061696392)"
Haliaeetus leucocephalus,1205889.719701319,470785.16782771045,"c(1205889.71970132, 470785.16782771)"
Haliaeetus leucocephalus,1212414.7094839746,530389.6070631512,"c(1212414.70948397, 530389.607063151)"
Haliaeetus leucocephalus,1397833.7274265145,646746.3985442445,"c(1397833.72742651, 646746.398544244)"
Haliaeetus leucocephalus,1076565.8748194112,471395.42173797404,"c(1076565.87481941, 471395.421737974)"
Haliaeetus leucocephalus,1094883.8172996314,503458.52265602734,"c(1094883.81729963, 503458.522656027)"
Haliaeetus leucocephalus,1608181.1179246353,514811.7898694534,"c(1608181.11792464, 514811.789869453)"
Haliaeetus leucocephalus,1187598.708486999,385922.1994506255,"c(1187598.708487, 385922.199450626)"
Haliaeetus leucocephalus,1739081.1096809679,551519.5481886634,"c(1739081.10968097, 551519.548188663)"
Haliaeetus leucocephalus,1204991.098381711,382890.35679359,"c(1204991.09838171, 382890.35679359)"
Haliaeetus leucocephalus,1479040.6461964846,607954.6565993596,"c(1479040.64619648, 607954.65659936)"
Haliaeetus leucocephalus,1740879.4536205973,590721.0917432941,"c(1740879.4536206, 590721.091743294)"
Haliaeetus leucocephalus,1203340.785290518,471146.394315805,"c(1203340.78529052, 471146.394315805)"
Haliaeetus leucocephalus,1132310.4486864356,474320.77148985007,"c(1132310.44868644, 474320.77148985)"
Haliaeetus leucocephalus,1258797.0803025756,660879.3076286912,"c(1258797.08030258, 660879.307628691)"
Haliaeetus leucocephalus,1208260.1357263094,469950.075337981,"c(1208260.13572631, 469950.075337981)"
Haliaeetus leucocephalus,1708903.2421901696,654370.2935775025,"c(1708903.24219017, 654370.293577502)"
Haliaeetus leucocephalus,1283349.9489460588,785554.2472420502,"c(1283349.94894606, 785554.24724205)"
Haliaeetus leucocephalus,1110871.4181253903,738410.9647991626,"c(1110871.41812539, 738410.964799163)"
Haliaeetus leucocephalus,1470023.8388119116,484146.6608086647,"c(1470023.83881191, 484146.660808665)"
Haliaeetus leucocephalus,1110338.570546627,479120.0715511599,"c(1110338.57054663, 479120.07155116)"
Haliaeetus leucocephalus,1111746.4193458604,521165.52337015147,"c(1111746.41934586, 521165.523370151)"
Haliaeetus leucocephalus,1244581.2539676016,451913.94167031505,"c(1244581.2539676, 451913.941670315)"
Haliaeetus leucocephalus,1119894.8816354696,396806.95874658914,"c(1119894.88163547, 396806.958746589)"
Haliaeetus leucocephalus,1171223.4862433993,492064.21361030854,"c(1171223.4862434, 492064.213610309)"
Haliaeetus leucocephalus,1175448.5944811783,370854.3186809483,"c(1175448.59448118, 370854.318680948)"
Haliaeetus leucocephalus,1641667.7394718432,621460.2099098801,"c(1641667.73947184, 621460.20990988)"
Haliaeetus leucocephalus,1207149.5150482235,457452.149112913,"c(1207149.51504822, 457452.149112913)"
Haliaeetus leucocephalus,1439936.9932729073,656340.7145658898,"c(1439936.99327291, 656340.71456589)"
Haliaeetus leucocephalus,1210952.2076070555,476897.52110042726,"c(1210952.20760706, 476897.521100427)"
Haliaeetus leucocephalus,1474380.145602533,598223.5027147573,"c(1474380.14560253, 598223.502714757)"
Haliaeetus leucocephalus,1238637.6805081894,476446.779352373,"c(1238637.68050819, 476446.779352373)"
Haliaeetus leucocephalus,1203297.970160133,470992.1526488701,"c(1203297.97016013, 470992.15264887)"
Haliaeetus leucocephalus,1225334.32650643,598361.2317801352,"c(1225334.32650643, 598361.231780135)"
Haliaeetus leucocephalus,403455.5281715214,1696235.682117458,"c(403455.528171521, 1696235.68211746)"
Haliaeetus leucocephalus,1076833.9020846793,474525.1346086567,"c(1076833.90208468, 474525.134608657)"
Haliaeetus leucocephalus,1205617.202841687,458081.49048026284,"c(1205617.20284169, 458081.490480263)"
Haliaeetus leucocephalus,1331118.627332852,499452.1958764861,"c(1331118.62733285, 499452.195876486)"
Haliaeetus leucocephalus,752114.3272945468,1223889.8325910424,"c(752114.327294547, 1223889.83259104)"
Haliaeetus leucocephalus,1056919.294667847,532427.024221259,"c(1056919.29466785, 532427.024221259)"
Haliaeetus leucocephalus,984506.2275329035,616236.257622983,"c(984506.227532904, 616236.257622983)"
Haliaeetus leucocephalus,1008734.8717043948,822005.1921860062,"c(1008734.87170439, 822005.192186006)"
Haliaeetus leucocephalus,1214622.2906424883,460163.3839417689,"c(1214622.29064249, 460163.383941769)"
Haliaeetus leucocephalus,1193219.4800603115,397113.3307629357,"c(1193219.48006031, 397113.330762936)"
Haliaeetus leucocephalus,1442765.4671818856,665421.711204784,"c(1442765.46718189, 665421.711204784)"
Haliaeetus leucocephalus,1489821.1665622767,563727.060647735,"c(1489821.16656228, 563727.060647735)"
Haliaeetus leucocephalus,1241345.885178316,472649.85752463934,"c(1241345.88517832, 472649.857524639)"
Haliaeetus leucocephalus,1182535.3636307283,391286.10995730554,"c(1182535.36363073, 391286.109957306)"
Haliaeetus leucocephalus,721295.8409460799,1037615.0095817541,"c(721295.84094608, 1037615.00958175)"
Haliaeetus leucocephalus,826134.8673550237,1006646.5944651545,"c(826134.867355024, 1006646.59446515)"
Haliaeetus leucocephalus,1254024.7343295128,1222706.862011272,"c(1254024.73432951, 1222706.86201127)"
Haliaeetus leucocephalus,1220882.4684131457,455018.20671976655,"c(1220882.46841315, 455018.206719767)"
Haliaeetus leucocephalus,1196167.423210049,388745.7168091204,"c(1196167.42321005, 388745.71680912)"
Haliaeetus leucocephalus,1219807.5473579578,479327.86736097664,"c(1219807.54735796, 479327.867360977)"
Haliaeetus leucocephalus,1462269.6551964143,519302.23592652933,"c(1462269.65519641, 519302.235926529)"
Haliaeetus leucocephalus,1294325.4209866773,477580.14702441904,"c(1294325.42098668, 477580.147024419)"
Haliaeetus leucocephalus,1345944.477473824,765990.2785708365,"c(1345944.47747382, 765990.278570837)"
Haliaeetus leucocephalus,1203458.3092504123,472606.7588999831,"c(1203458.30925041, 472606.758899983)"
Haliaeetus leucocephalus,1188809.0626520426,408548.6544674302,"c(1188809.06265204, 408548.65446743)"
Haliaeetus leucocephalus,1187660.0474226014,483658.54884232726,"c(1187660.0474226, 483658.548842327)"
Haliaeetus leucocephalus,1225696.691071255,457562.43608152383,"c(1225696.69107125, 457562.436081524)"
Haliaeetus leucocephalus,1199649.2414127581,476583.37898119225,"c(1199649.24141276, 476583.378981192)"
Haliaeetus leucocephalus,1705453.0777385172,659094.209171175,"c(1705453.07773852, 659094.209171175)"
Haliaeetus leucocephalus,1234704.6754830033,450309.0372090624,"c(1234704.675483, 450309.037209062)"
Haliaeetus leucocephalus,1607567.0794172566,513784.613710456,"c(1607567.07941726, 513784.613710456)"
Haliaeetus leucocephalus,1120020.4512828186,1121915.5166914684,"c(1120020.45128282, 1121915.51669147)"
Haliaeetus leucocephalus,1478583.7794873402,599230.7367554362,"c(1478583.77948734, 599230.736755436)"
Haliaeetus leucocephalus,1248785.208543594,468890.1115626925,"c(1248785.20854359, 468890.111562693)"
Haliaeetus leucocephalus,1394232.9719795047,646968.8809131575,"c(1394232.9719795, 646968.880913157)"
Haliaeetus leucocephalus,1194593.0736583837,398737.7049533711,"c(1194593.07365838, 398737.704953371)"
Haliaeetus leucocephalus,1220791.4601092474,473813.59682626475,"c(1220791.46010925, 473813.596826265)"
Haliaeetus leucocephalus,1607977.151796037,506171.0244524958,"c(1607977.15179604, 506171.024452496)"
Haliaeetus leucocephalus,1188748.9905800659,389470.92106780136,"c(1188748.99058007, 389470.921067801)"
Haliaeetus leucocephalus,1472373.6671501766,473896.6507632096,"c(1472373.66715018, 473896.65076321)"
Haliaeetus leucocephalus,1748785.5851113182,557413.6051310373,"c(1748785.58511132, 557413.605131037)"
Haliaeetus leucocephalus,1431395.127190968,651567.6830537395,"c(1431395.12719097, 651567.68305374)"
Haliaeetus leucocephalus,1107625.727931957,532854.0798032214,"c(1107625.72793196, 532854.079803221)"
Haliaeetus leucocephalus,1472246.4184975463,571449.997302055,"c(1472246.41849755, 571449.997302055)"
Haliaeetus leucocephalus,1059531.9961036022,559134.0457195349,"c(1059531.9961036, 559134.045719535)"
Haliaeetus leucocephalus,1772331.6580643055,543428.5062467394,"c(1772331.65806431, 543428.506246739)"
Haliaeetus leucocephalus,1311591.9937211433,679342.7763719279,"c(1311591.99372114, 679342.776371928)"
Haliaeetus leucocephalus,1468596.2247260562,477161.57171321707,"c(1468596.22472606, 477161.571713217)"
Haliaeetus leucocephalus,1190466.886692895,389431.8094653863,"c(1190466.8866929, 389431.809465386)"
Haliaeetus leucocephalus,1216420.5057382372,484880.70289342187,"c(1216420.50573824, 484880.702893422)"
Haliaeetus leucocephalus,1031619.5889606088,446800.888180774,"c(1031619.58896061, 446800.888180774)"
Haliaeetus leucocephalus,1069908.2484887647,533678.7193990281,"c(1069908.24848876, 533678.719399028)"
Haliaeetus leucocephalus,1161567.9220072574,441870.26574378804,"c(1161567.92200726, 441870.265743788)"
Haliaeetus leucocephalus,887889.4655654047,1130421.1523789116,"c(887889.465565405, 1130421.15237891)"
Haliaeetus leucocephalus,1125653.4096428135,495829.44630778907,"c(1125653.40964281, 495829.446307789)"
Haliaeetus leucocephalus,1223025.7646778387,479653.41768020944,"c(1223025.76467784, 479653.417680209)"
Haliaeetus leucocephalus,1177756.1015983308,395072.7519597369,"c(1177756.10159833, 395072.751959737)"
Haliaeetus leucocephalus,1002945.4824067113,806961.9138347674,"c(1002945.48240671, 806961.913834767)"
Haliaeetus leucocephalus,1607239.416519537,509093.3690817727,"c(1607239.41651954, 509093.369081773)"
Haliaeetus leucocephalus,1735811.4264667113,593198.3882913264,"c(1735811.42646671, 593198.388291326)"
Haliaeetus leucocephalus,1212658.9911071532,457427.5041524822,"c(1212658.99110715, 457427.504152482)"
Haliaeetus leucocephalus,1124154.7742347915,479772.8578619136,"c(1124154.77423479, 479772.857861914)"
Haliaeetus leucocephalus,1788690.6367258294,558179.7686433988,"c(1788690.63672583, 558179.768643399)"
Haliaeetus leucocephalus,1467082.9032272,562323.0760538124,"c(1467082.9032272, 562323.076053812)"
Haliaeetus leucocephalus,1195502.8687309131,389142.43252429325,"c(1195502.86873091, 389142.432524293)"
Haliaeetus leucocephalus,1470438.849040948,563625.8159036853,"c(1470438.84904095, 563625.815903685)"
Haliaeetus leucocephalus,1181540.5787351879,388538.982257939,"c(1181540.57873519, 388538.982257939)"
Haliaeetus leucocephalus,1155694.859071918,466151.40876309737,"c(1155694.85907192, 466151.408763097)"
Haliaeetus leucocephalus,1747754.1666831775,565033.5847071718,"c(1747754.16668318, 565033.584707172)"
Haliaeetus leucocephalus,1288350.4649987519,465126.39273269364,"c(1288350.46499875, 465126.392732694)"
Haliaeetus leucocephalus,1204076.5848740195,477162.37800013914,"c(1204076.58487402, 477162.378000139)"
Haliaeetus leucocephalus,1197886.4659850076,388423.6639953787,"c(1197886.46598501, 388423.663995379)"
Haliaeetus leucocephalus,1477567.4089662076,633198.6948486725,"c(1477567.40896621, 633198.694848672)"
Haliaeetus leucocephalus,1212289.8294099392,483655.79525013693,"c(1212289.82940994, 483655.795250137)"
Haliaeetus leucocephalus,1233766.5486444442,459512.8194257037,"c(1233766.54864444, 459512.819425704)"
Haliaeetus leucocephalus,1472576.6559544837,470764.664458152,"c(1472576.65595448, 470764.664458152)"
Haliaeetus leucocephalus,1159064.5678000646,500133.03979908704,"c(1159064.56780006, 500133.039799087)"
Haliaeetus leucocephalus,1191076.508063132,390944.96206650604,"c(1191076.50806313, 390944.962066506)"
Haliaeetus leucocephalus,1126248.0686588897,479881.8873003235,"c(1126248.06865889, 479881.887300324)"
Haliaeetus leucocephalus,1078945.2329170292,518754.40274222504,"c(1078945.23291703, 518754.402742225)"
Haliaeetus leucocephalus,1074785.6238266437,573073.1137445836,"c(1074785.62382664, 573073.113744584)"
Haliaeetus leucocephalus,1337496.1321069081,606273.1399586834,"c(1337496.13210691, 606273.139958683)"
Haliaeetus leucocephalus,952161.8045231199,817125.284494725,"c(952161.80452312, 817125.284494725)"
