gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3024381925			en	https://creativecommons.org/licenses/by-nc/4.0				Royal Belgian Institute of Natural Sciences	PhysicalObject	https://ror.org/02y22ws83		be_rbins_vertebrates_mammalia	RBINS	VER-MAM		RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/501459d1-5b74-4227-a6e7-f19aea074ca4	1291	urn:catalog:RBINS:IG:10734				1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						501459d1-5b74-4227-a6e7-f19aea074ca4															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.6666666667		1000																																						Frechkop Serge (M.)		1936-01-01 00:00:00					urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
3024375949			en	https://creativecommons.org/licenses/by-nc/4.0	2013-03-05 14:47:01.764474			Royal Belgian Institute of Natural Sciences	PhysicalObject	https://ror.org/02y22ws83		be_rbins_vertebrates_mammalia	RBINS	VER-MAM		RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/acb1d8b9-b2be-4096-a80b-ef10a800195a	1291	urn:catalog:RBINS:IG:10734				1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						acb1d8b9-b2be-4096-a80b-ef10a800195a															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.6666666667		1000																																						Frechkop Serge (M.)		1936-01-01 00:00:00					urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
3024363492			en	https://creativecommons.org/licenses/by-nc/4.0				Royal Belgian Institute of Natural Sciences	PhysicalObject	https://ror.org/02y22ws83		be_rbins_vertebrates_mammalia	RBINS	VER-MAM		RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/2ec976e1-60f5-4d2b-9d63-0710a089aee4	1291B	urn:catalog:RBINS:IG:10734				1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						2ec976e1-60f5-4d2b-9d63-0710a089aee4															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.6666666667		1000																																						Frechkop Serge (M.)		1936-01-01 00:00:00					urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
3020144465	http://vertnet.org/resources/norms.html	urn:catalog:NYSM:ZM:15871. http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals.	en	CC0	2021-01-15T19:51:31Z		http://portal.vertnet.org/o/nysm/zm?id=urn-catalog-nysm-zm-15871		PhysicalObject				NYSM	ZM			PreservedSpecimen				urn:catalog:NYSM:ZM:15871	15871				1												requires verification	present																								1913-06-20		171	171	1913	6	20	1913-06-20										| Canada | Newfoundland ? [Newfounland and Labrador] |  |  |  |  |	North America				Canada	CA	Newfoundland and Labrador			[not recorded].	Canada | Newfoundland ? [Newfounland and Labrador] | [not recorded].												64.318053	-96.0173	not recorded (forced WGS84)	2480008													VertNet Georeferencing Guidelines																																							Rangifer tarandus							Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus			species				ICZN			
3020136331	http://vertnet.org/resources/norms.html	urn:catalog:NYSM:ZM:10737. http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals.	en	CC0	2021-01-15T19:51:31Z		http://portal.vertnet.org/o/nysm/zm?id=urn-catalog-nysm-zm-10737		PhysicalObject				NYSM	ZM			PreservedSpecimen				urn:catalog:NYSM:ZM:10737	10737		Steadman, David W.		1			unknown									requires verification	present	antler																							1993-07-12		193	193	1993	7	12	1993-07-12										| Canada | Newfoundland [Newfoundland and Labrador] | Labrador |  |  |  |	North America				Canada	CA	Newfoundland and Labrador			334.7 km marker on the Trans Labrador Highway, 0.6 km N of Wilson River.	Canada | Newfoundland [Newfoundland and Labrador] | Labrador | 334.7 km marker on the Trans Labrador Highway, 0.6 km N of Wilson River.												53.35	-63.13333	not recorded (forced WGS84)	1567													VertNet Georeferencing Guidelines																																							Rangifer tarandus							Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus			species				ICZN			
3020133319	http://vertnet.org/resources/norms.html	urn:catalog:NYSM:ZM:6419. http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals.	en	CC0	2021-01-15T19:51:31Z		http://portal.vertnet.org/o/nysm/zm?id=urn-catalog-nysm-zm-6419		PhysicalObject				NYSM	ZM			PreservedSpecimen				urn:catalog:NYSM:ZM:6419	6419		Hayes, John T.		1			unknown	unknown								requires verification	present	metatarsal																							1990-08-20		232	232	1990	8	20	1990-08-20										| Canada | Quebec [Québec] |  |  |  |  |	North America				Canada	CA	Québec			Shefferville.	Canada | Quebec [Québec] | Shefferville.												54.8	-66.816667	not recorded (forced WGS84)	1352													VertNet Georeferencing Guidelines																																							Rangifer tarandus							Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Rangifer	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer				tarandus			species				ICZN			
3018135182				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-01T15:37:51Z		https://www.inaturalist.org/observations/67696407	Cameron Eckert					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67696407	67696407		Cameron Eckert																																							2016-01-17T10:38:00-08:00	10:38:00-08:00						2016/01/17 10:38 AM PST																CA	Yukon				Yukon, YT, Canada												60.42294	-134.1845466667	EPSG:4326																																			149469041				Cameron Eckert		2021-01-07T06:31:42Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3018023235				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T17:52:04Z		https://www.inaturalist.org/observations/67728521	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 26614m at the request of the observer			https://www.inaturalist.org/observations/67728521	67728521		Mike Jones																								Note calf															2010-06-12T10:27:00-04:00	10:27:00-04:00						2010/06/12 10:27 AM EDT																CA	Newfoundland and Labrador				Newfoundland and Labrador, CA												48.9271038188	-58.2094594752	EPSG:4326	26614																																		149563394				Mike Jones		2021-01-08T00:22:11Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3017977178				http://creativecommons.org/licenses/by-nc/4.0/	2023-02-06T14:33:20Z		https://www.inaturalist.org/observations/67661527	wheelhomie					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67661527	67661527		wheelhomie																																							2020-12-24T14:30:00Z	14:30:00Z						Thu Dec 24 2020 14:30:00 GMT-0800 (PST)																CA	British Columbia				McLeod Lake, BC, CA												55.1246512118	-122.8161403121	EPSG:4326	1444																																		222225405				Cole Gaerber		2021-11-22T15:18:51Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3014059169				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-01T15:33:57Z		https://www.inaturalist.org/observations/67291262	colettewabnitz					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67291262	67291262		colettewabnitz																																							2019-08-27T12:02:17-07:00	12:02:17-07:00						Tue Aug 27 2019 12:02:17 GMT-0700 (PDT)																CA	Yukon				Watson Lake, YT, CA												60.0349655982	-127.7308479224	EPSG:4326	10677																																		148280811				colettewabnitz		2020-12-30T06:28:39Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3014033141				http://creativecommons.org/licenses/by-nc/4.0/	2022-06-26T03:37:47Z		https://www.inaturalist.org/observations/67290924	bpvhunt					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67290924	67290924		bpvhunt																																							2019-08-26T11:00:00-07:00	11:00:00-07:00						Mon Aug 26 2019 11:00:00 GMT-0700 (PDT)																CA	Yukon				Robert Campbell Hwy, Watson Lake, YT, CA												60.1303224191	-128.8243276035	EPSG:4326	106443																																		148279675				bpvhunt		2020-12-30T06:17:43Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3013976064				http://creativecommons.org/licenses/by-nc/4.0/	2021-08-16T13:45:54Z		https://www.inaturalist.org/observations/67255654	Ryan Danby					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67255654	67255654		Ryan Danby					male	adult																		Skull with antlers															2016-08-16T14:08:00-04:00	14:08:00-04:00						2016/08/16 2:08 PM EDT																CA	Northwest Territories				Round Rock Lake, NT												64.4369418448	-113.3050621867	EPSG:4326	50																																		148181428				Ryan Danby		2020-12-29T17:00:59Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3013927160				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-01T15:33:58Z		https://www.inaturalist.org/observations/67336514	cotinga					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67336514	67336514		cotinga																								Date approximate; scanned from slide															2003-06-20							2003/06/20																CA	Nunavut				Baffin Region, NU, Canada												66.0269473663	-73.5534667969	EPSG:4326	25000																																		148413437				cotinga		2020-12-31T03:17:26Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3013914241				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-20T22:31:32Z		https://www.inaturalist.org/observations/67336533	cotinga					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67336533	67336533		cotinga																								Date approximate; scanned from slide															2003-06-20							2003/06/20																CA	Nunavut				Baffin Region, NU, Canada												66.0269473663	-73.5534667969	EPSG:4326	25000																																		148413467				cotinga		2020-12-31T03:17:34Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3005245691				http://creativecommons.org/licenses/by-nc/4.0/	2023-03-02T17:50:29Z		https://www.inaturalist.org/observations/66440880	Martyn Obbard					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66440880	66440880		Martyn Obbard																																							2020-12-11T11:49:04-05:00	11:49:04-05:00						2020-12-11 11:49:04 AM EST																CA	Ontario				Unorganized North Cochrane District, ON, Canada												50.581969	-80.7442360997	EPSG:4326																																			145800259				Martyn Obbard		2020-12-11T23:23:02Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3005200720				http://creativecommons.org/licenses/by-nc/4.0/	2022-07-06T14:20:12Z		https://www.inaturalist.org/observations/66467296	Nina Lester Finley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66467296	66467296		Nina Lester Finley																								Northeast Mainland Herd															2018-06-19T12:39:00-06:00	12:39:00-06:00						2018/06/19 12:39 PM MDT																CA	Nunavut				Kitikmeot Region, NU, Canada												67.3230283399	-100.2982322221	EPSG:4326	14712																																		145870472				Nina Lester Finley		2020-12-12T15:31:07Z				238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3005183743				http://creativecommons.org/licenses/by-nc/4.0/	2022-07-06T14:20:12Z		https://www.inaturalist.org/observations/66467287	Nina Lester Finley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66467287	66467287		Nina Lester Finley																																							2018-06-19T09:32:00-06:00	09:32:00-06:00						2018/06/19 9:32 AM MDT																CA	Nunavut				Kitikmeot Region, NU, Canada												67.3230283399	-100.2982322221	EPSG:4326	14712																																		145870460				Nina Lester Finley		2020-12-12T15:31:05Z				238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3005155876				http://creativecommons.org/licenses/by-nc/4.0/	2022-07-06T14:20:12Z		https://www.inaturalist.org/observations/66530243	Nina Lester Finley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66530243	66530243		Nina Lester Finley																																							2018-07-06T14:31:00-06:00	14:31:00-06:00						2018/07/06 2:31 PM MDT																CA	Nunavut				Kitikmeot Region, NU, Canada												67.2398059983	-100.2529070514	EPSG:4326	4511																																		146037438				Nina Lester Finley		2020-12-13T18:38:06Z				238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3005111752				http://creativecommons.org/licenses/by-nc/4.0/	2023-03-02T17:25:10Z		https://www.inaturalist.org/observations/66486157	Nina Lester Finley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66486157	66486157		Nina Lester Finley																																							2018-07-05T23:52:00-06:00	23:52:00-06:00						2018/07/05 11:52 PM MDT																CA	Nunavut				Kitikmeot Region, NU, Canada												67.4311479207	-100.3062322951	EPSG:4326	21930																																		145917112				Nina Lester Finley		2020-12-12T22:07:54Z				238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
